"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000148680",53.5396489576096,-0.335382962350673,0.281802598766529,0.0688042579221283,0.196511838153556
"ENSG00000148688",804.300956953969,-0.335716516771895,0.0938621761317769,0.000161031521446238,0.00182610104364675
"ENSG00000148690",655.786057923596,-0.18474205501592,0.151085020272266,0.152830851770654,0.335512123494354
"ENSG00000148700",4128.4641727907,0.0860741852744916,0.104788297404179,0.383978178217854,0.596673698263369
"ENSG00000148704",83.7160768042863,0.114953835632083,0.203417978101895,0.443189052781123,0.649350960733105
"ENSG00000148719",903.027882558158,0.00123077749014721,0.133600818878562,0.99037819214489,0.996451728041327
"ENSG00000148730",8607.17345671936,0.269573200208939,0.107798848754399,0.00689267095365492,0.0362712100054722
"ENSG00000148735",16.775876382138,-0.59093552469315,0.557062482373886,0.0202417814463997,0.0817385473889552
"ENSG00000148737",558.040399609031,0.360380971170635,0.114709444572781,0.000681111618324504,0.00598554417416575
"ENSG00000148773",6818.16341524244,0.0797899855149391,0.105484329045257,0.416376086761919,0.626520191926593
"ENSG00000148803",90.1234697679184,-0.147296558260122,0.171590606438246,0.294592145065362,0.508448936617361
"ENSG00000148814",167.519396216382,0.370171351413122,0.186486430497714,0.0156397689018575,0.0672249014450431
"ENSG00000148824",82.8887336097179,0.273041514325023,0.347225840622382,0.100110202169029,0.253124776650103
"ENSG00000148832",3.89401475405481,0.0530480257490233,0.284648507182842,0.556081556197605,NA
"ENSG00000148834",256.379914043753,-0.14914610822051,0.160096284187517,0.26890548217783,0.480890746257539
"ENSG00000148835",722.715319928106,0.131227316126178,0.125449743335026,0.246341080898469,0.454209746557414
"ENSG00000148840",1151.50681059711,-0.228253794159266,0.120127414442688,0.036567150634594,0.126394288692085
"ENSG00000148841",237.535842588109,0.167580363930107,0.152722146315884,0.199677814084742,0.398493765915243
"ENSG00000148842",314.604878231099,-0.00918084734176235,0.150079586759952,0.944588507062167,0.976355314665767
"ENSG00000148843",1100.99876755571,-0.587188070610676,0.131107167761121,1.34532094744729e-06,2.93976469977096e-05
"ENSG00000148848",1596.24422068855,1.31030398068838,0.181351884772047,3.79730312888821e-14,3.5600154310646e-12
"ENSG00000148908",440.139491311397,-0.435074683944162,0.173650538930542,0.00329683075162471,0.0206181139904867
"ENSG00000148925",812.191825708918,0.244875937694907,0.154120261628228,0.0638690283377947,0.18626025121905
"ENSG00000148926",745.673349625279,3.44049750457852,0.665460861257808,8.46890169082324e-10,3.83722351888882e-08
"ENSG00000148935",22.6526500973304,-0.06008822935872,0.271985196744768,0.609068754891688,0.775739983066206
"ENSG00000148943",782.316497430632,0.115954825794509,0.104950559018131,0.235997311015844,0.44228309741657
"ENSG00000148948",7.57751222307031,0.0514233461741906,0.2754950132954,0.633879511625204,NA
"ENSG00000148950",151.018429277028,-0.00942873229017241,0.147276113920418,0.939420865535785,0.974108792732002
"ENSG00000148985",335.803965041007,-0.557596677640304,0.125898951503574,1.9054186540696e-06,3.97577816393764e-05
"ENSG00000149016",209.004544752284,-0.370527475534518,0.15300741072297,0.0056423646905616,0.0312772359443229
"ENSG00000149043",2.02631596225241,0.0515101696048083,0.29693915858943,0.250464523571423,NA
"ENSG00000149050",97.7200751017099,0.108408133669756,0.220479295901893,0.468203496065252,0.669510924576614
"ENSG00000149054",164.062329298218,0.249329087511017,0.184502016245207,0.0925764202422335,0.239859232476821
"ENSG00000149084",799.242783688128,0.16452389107822,0.134074514379096,0.167078415809441,0.355660070234098
"ENSG00000149089",433.3756079701,-0.0627197140255495,0.117165954866677,0.559146360139353,0.741419348222868
"ENSG00000149091",589.346190357305,-0.0355624468937959,0.102576201404356,0.712131372476969,0.84559625527762
"ENSG00000149100",4413.70075231618,-0.0801379982061042,0.0997665708754592,0.391738916946789,0.60439583333247
"ENSG00000149115",2124.31912614457,0.0955378921407144,0.117897025793491,0.387976471617707,0.600775866843555
"ENSG00000149131",5.36767036842908,0.0537036116164704,0.289381160454861,0.492119479692373,NA
"ENSG00000149136",6619.28453117896,0.0725254504049588,0.0803437285753852,0.333420974544439,0.548618271282114
"ENSG00000149150",322.701135309484,-1.19063514425017,0.181524479296023,3.95392509954336e-12,2.69928363171511e-10
"ENSG00000149177",1959.74424356845,0.269447671401753,0.187762953605861,0.0698598353741147,0.198385095374737
"ENSG00000149179",289.603690620249,0.00246673980521756,0.136085822847346,0.981738225457396,0.992873169300169
"ENSG00000149182",614.93524073197,-0.42935624585034,0.153151659422419,0.00141682203890529,0.010608696194144
"ENSG00000149187",2886.19424170221,-0.0293371769502408,0.0789214897928823,0.700611046018523,0.837842225962667
"ENSG00000149196",245.273779115577,-0.318121161692766,0.216518954857072,0.0556064650541849,0.169553046322293
"ENSG00000149201",10.9367643862137,-0.140940557420269,0.318158848212876,0.228890273107394,0.434460133989255
"ENSG00000149212",2848.12567472844,0.449443678358991,0.119252279938641,5.03136107846708e-05,0.000695366914268575
"ENSG00000149218",6508.13296978754,-0.1523863691195,0.169049635124049,0.268202340962604,0.480013057494785
"ENSG00000149231",609.738059588541,0.366207645456886,0.113288350105047,0.000434611071449641,0.00415690062885354
"ENSG00000149243",103.675388082811,-0.566399607803291,0.28136623746016,0.00665818952090409,0.0353150038785047
"ENSG00000149256",675.016561857306,1.01615521745233,0.323719022545714,8.53316724669307e-05,0.00108363766833161
"ENSG00000149257",2365.06252434095,0.0597841599304067,0.127848448509709,0.604107931766734,0.772516925253783
"ENSG00000149260",451.339814837896,0.222551931996331,0.105904928076266,0.023769712643836,0.0920386437050248
"ENSG00000149262",676.656340906616,-0.137239938187594,0.0954612992575832,0.127745284094138,0.297675837938189
"ENSG00000149269",493.2859137087,-0.477145105297346,0.173755978767445,0.0013859002342165,0.0104386354553501
"ENSG00000149273",23501.8632754172,-0.196452716839967,0.130514447176837,0.0938320755811634,0.242156507119521
"ENSG00000149289",644.294340062859,-0.172495954281113,0.272976441455688,0.239340367910341,0.44625977864247
"ENSG00000149292",333.228025211506,-0.323765750360539,0.129675411276939,0.0056453996454755,0.0312772359443229
"ENSG00000149294",270.698822809732,0.15233990099678,0.173573421531837,0.280216645202627,0.492333312894225
"ENSG00000149295",9.15229710276736,0.0300219449279487,0.275540404868676,0.761765774770277,0.876349407482838
"ENSG00000149300",0.873431097516405,-0.00835966423847947,0.292208836061618,0.883070772029314,NA
"ENSG00000149305",3.76348343192251,0.119992993853595,0.328513351647915,0.0328345748814058,NA
"ENSG00000149308",1020.17999901533,0.185355297227926,0.108147525506762,0.0640860286478371,0.186652278713185
"ENSG00000149311",1660.24373421881,0.0585824380403919,0.110596508564012,0.568252075627885,0.747736984469246
"ENSG00000149313",937.881839030651,-0.269082877306244,0.116173916723136,0.0116530388160934,0.0540760542140974
"ENSG00000149328",652.355755571484,0.193839462658015,0.130468525617819,0.096592990352696,0.247025492864267
"ENSG00000149346",1163.27747372708,-0.161588641460051,0.103623092143041,0.094745333222613,0.243617171269065
"ENSG00000149357",1653.37569884961,-0.422385498794027,0.125832043043789,0.000246214469508563,0.00259667556645008
"ENSG00000149380",53.706161313586,-0.146688856629586,0.253862806190524,0.342482694439184,0.558102044643206
"ENSG00000149403",17.7111951632041,0.175612385538177,0.326907913505677,0.160779012874347,0.347301787844098
"ENSG00000149418",2319.80327156518,-0.0186794615543669,0.11354445503976,0.856842594455341,0.931225265323974
"ENSG00000149428",5546.49622699103,0.000482235208238499,0.0677201370166414,0.998919457130307,0.999716006751095
"ENSG00000149451",52.0112022017101,-0.580406232463252,0.45116292785007,0.0178948165105991,0.0744026460436599
"ENSG00000149474",815.397588375025,0.00392718210803093,0.136712400573418,0.973376329248955,0.989689327283627
"ENSG00000149476",784.12603417657,-0.123591211521948,0.139069766322936,0.31566027540877,0.530902169553242
"ENSG00000149480",3817.07011646881,0.0590479183652396,0.12277209041957,0.593849783272015,0.766189750817217
"ENSG00000149483",780.258701552377,-0.511527639687253,0.124562926100663,9.1554514927951e-06,0.000156519752243213
"ENSG00000149485",5557.15839522823,0.357633900176407,0.0694436547563325,1.20809032267512e-07,3.40407057126076e-06
"ENSG00000149488",15.5956730900162,-0.155395510440013,0.340055144254892,0.0790749747221967,0.216078077333562
"ENSG00000149489",49.9225651731634,0.0735907901918736,0.188908012702232,0.611734042918316,0.777285451822511
"ENSG00000149499",283.332851620567,-0.0632395969718316,0.136810128178277,0.601282239329223,0.770772594733518
"ENSG00000149503",1284.71161628873,0.126173702309182,0.124770773686944,0.26199307474227,0.472809998452652
"ENSG00000149506",6.28583643930147,-0.0620418621761369,0.286472287580917,0.479774504057488,NA
"ENSG00000149527",88.3860050074354,0.358372986380208,0.24456475525762,0.0428747639023154,0.141476880886278
"ENSG00000149532",2989.74030952532,0.297727295623668,0.088012018027197,0.000381184691119427,0.00373546308098922
"ENSG00000149541",286.610557350125,-0.62805692469138,0.24562798327561,0.00142346955768625,0.0106467149564592
"ENSG00000149547",4257.62599096331,0.101931252356749,0.0856219770015172,0.211080305783493,0.412667474616508
"ENSG00000149548",559.92630758139,-0.231394099163617,0.157571006129642,0.0832854330518834,0.223648211458225
"ENSG00000149554",946.655989229159,-0.000484518857017762,0.104614090180373,0.997588649736384,0.999331558252277
"ENSG00000149557",87.6029049767193,-0.0391336273947184,0.189258219429241,0.787305638574683,0.893105046903276
"ENSG00000149564",53.576716049893,0.228564622093163,0.224776451502061,0.156915508814514,0.341713670661792
"ENSG00000149571",58.1706016454228,-0.0018896396205528,0.226025486000913,0.990296141393217,0.996451728041327
"ENSG00000149573",687.769402550357,0.454613427328972,0.115056231071353,2.23916434819203e-05,0.000342765684722489
"ENSG00000149577",413.603720426991,-0.0982493013634018,0.115032253460381,0.353120041302087,0.568351551741342
"ENSG00000149582",486.693365846819,-0.087103311075412,0.136992790932978,0.473127091548762,0.672889240748428
"ENSG00000149591",47.4939425827092,-0.184392562343578,0.256653537900224,0.248818535767988,0.456560959218706
"ENSG00000149596",40.8454262088057,0.137087737579209,0.323909390530144,0.0738673645165765,0.206196166811914
"ENSG00000149599",6.85192907418438,-0.044697195761727,0.277955556500746,0.655479850643395,NA
"ENSG00000149600",751.937113666662,-0.243079176428832,0.103014620911992,0.0115697050767537,0.0538120896391123
"ENSG00000149609",37.4973426269982,-0.353984055882955,0.305856480872813,0.0616076790458723,0.182145999492694
"ENSG00000149633",113.382738823764,0.957140424851172,0.317447143515793,0.000186292034911546,0.00206293404923653
"ENSG00000149634",11.272635014988,-0.0256553149286358,0.265937310394328,0.826370498390523,0.915319944425154
"ENSG00000149636",1100.58473871603,0.0142413584025283,0.113245660339841,0.887858260283198,0.947311361942788
"ENSG00000149639",3464.74082778353,-0.252310225162277,0.0729590201478443,0.000323133583118403,0.00325759643952467
"ENSG00000149646",16.4468734985312,0.126812406456029,0.330540400490599,0.00882822352066219,0.0437625193236724
"ENSG00000149654",4.82265011522716,0.0808481939853454,0.302144193711134,0.254988154549873,NA
"ENSG00000149657",1339.05980956059,0.253127827810122,0.075486328560582,0.000497675936107554,0.00464223715918023
"ENSG00000149658",2409.22470795823,-0.199936030463713,0.132199587049431,0.0889135809122136,0.233732767809546
"ENSG00000149679",708.662813387033,0.618666277423225,0.153993988741812,8.92806186138753e-06,0.000153147125217595
"ENSG00000149716",393.360725886514,-0.158696262499419,0.139227846733562,0.194272926858893,0.391742335614761
"ENSG00000149735",3.38987705353023,-0.059444080888301,0.292242475108076,0.465343027054726,NA
"ENSG00000149743",209.497009091977,0.389116227559522,0.151949575619762,0.00350178175759967,0.0216601544775335
"ENSG00000149761",184.607423039943,0.12346720923598,0.210289677330637,0.411774964581519,0.622265834226661
"ENSG00000149781",44.0955099514675,0.131832967230417,0.220212773198504,0.391971333972126,0.604614816766163
"ENSG00000149782",721.470223692201,0.379083103809449,0.124627750922036,0.000848607135146885,0.0071398112313599
"ENSG00000149792",2563.16802807846,-0.216299177164557,0.083806766892827,0.00692117496725786,0.0363459947170609
"ENSG00000149806",1835.2750179439,-0.501414067537525,0.117801933538808,5.08218762822958e-06,9.37371034530395e-05
"ENSG00000149809",598.451186580992,-1.25799818335986,0.235209247240895,5.1118566035304e-09,2.01152051725769e-07
"ENSG00000149823",516.034555131878,-0.00553001652954008,0.14967760337417,0.966119711215108,0.986496271590675
"ENSG00000149922",41.9275516518107,0.488017669619114,0.493921956070795,0.0268501150567117,0.10078205548224
"ENSG00000149923",930.969537339198,-0.105965582296261,0.130966469394707,0.366696432322641,0.581647570489572
"ENSG00000149925",2077.89178099853,1.47903825699204,0.3070556498036,3.16229853155374e-08,1.03597103584427e-06
"ENSG00000149926",12.3462808991479,-0.00796233560208535,0.269441113141343,0.939754342129708,0.974262393974985
"ENSG00000149927",95.0853757397462,-0.231917011400863,0.223742270824147,0.151337152621066,0.333458824161171
"ENSG00000149929",1114.44330708393,0.0182405997858302,0.161367567164149,0.891013354253375,0.949045847064432
"ENSG00000149930",2030.13502147737,0.0937548948858441,0.0844738814895521,0.253635083195353,0.462842526682349
"ENSG00000149932",402.560721814949,-0.0809076885591997,0.149529717367259,0.522153186412474,0.713329277526399
"ENSG00000149948",839.577305609591,0.56740751750732,0.170569353823425,0.000171356689841451,0.00192282432329536
"ENSG00000149970",240.69089709775,0.318698338548058,0.215767608914634,0.0508115214983705,0.159449266290737
"ENSG00000149972",21.2238693800787,-1.14480702342299,0.542580649039721,0.00178027955676579,0.0127663050062895
"ENSG00000150045",0.696549217262159,-0.0126720265323116,0.294462036392661,0.416310445725697,NA
"ENSG00000150048",9.27645090412304,0.123767016859676,0.30715366792094,0.256425016075368,0.466069018765057
"ENSG00000150051",23.1417758782865,-0.176051827601708,0.332818409826396,0.173172272166263,0.364286703024553
"ENSG00000150054",441.4553165132,0.0162819437311508,0.113542116840755,0.874355965075139,0.940937124593047
"ENSG00000150093",44838.6633395534,0.653487703579819,0.0826333207670698,4.39482164828847e-16,5.08001429618071e-14
"ENSG00000150244",2.86424407583906,0.0881557126298409,0.310393949535759,0.114703746523189,NA
"ENSG00000150275",5.41954941840684,0.0221985774591453,0.285482326247703,0.729548648085307,NA
"ENSG00000150281",31.4983305696423,-0.113725927375038,0.272687258735459,0.403294881065194,0.615209450988769
"ENSG00000150316",787.633236596528,-0.0847563316199379,0.127164432795123,0.459756492110369,0.66325513657321
"ENSG00000150337",3.08904719881284,0.00526898063660755,0.290622556656787,0.988016469968263,NA
"ENSG00000150347",2056.78868287526,0.356166431784961,0.150974740358077,0.00670660111440113,0.0355197672544281
"ENSG00000150361",453.850108353197,-1.06435535077936,0.220156132781142,1.13732179251161e-07,3.22701179175122e-06
"ENSG00000150394",56.5249878871769,0.181991874161127,0.250554216803241,0.256096522160982,0.465654662825294
"ENSG00000150401",279.175666615959,0.556605924398039,0.15831010369342,9.12780456491101e-05,0.0011448745256558
"ENSG00000150403",1806.05219413162,-0.0359858579671826,0.173656583375429,0.797030385116871,0.898226576269534
"ENSG00000150433",515.098553929767,-0.387736566451184,0.151014194621307,0.00345092511730573,0.0214106802642475
"ENSG00000150455",320.687407855335,-0.0726965362453365,0.155815629984947,0.584351265394366,0.759085763564459
"ENSG00000150456",154.725699568678,-0.174799387455068,0.160348932379654,0.196301042956008,0.394463494458418
"ENSG00000150457",305.836850608227,0.151627371719419,0.111704398144702,0.143388568804691,0.322153179874395
"ENSG00000150459",2078.7139935581,-0.23945148496408,0.124797058728449,0.0322374889180088,0.11514740439569
"ENSG00000150471",24.6180564766146,-0.1378315918226,0.289579407502684,0.302132535968283,0.516302756130933
"ENSG00000150477",217.205204361268,0.0899137456511456,0.153178867537115,0.492039100506811,0.68906521394238
"ENSG00000150510",88.0720088849749,0.457131234871089,0.22455584462998,0.00946257863564684,0.0462645277009371
"ENSG00000150527",1008.64533052551,-0.182362227612681,0.100857310917766,0.0531830660691176,0.164131719676901
"ENSG00000150540",57.7228729416841,-0.0521063520933666,0.218402860618534,0.725573815907704,0.853874898511455
"ENSG00000150551",442.542527294938,0.3923636621555,0.207326712163011,0.0173843297499617,0.0729360289612747
"ENSG00000150556",8.01902178925219,-0.0541834290640253,0.280968371549908,0.579115500177209,NA
"ENSG00000150593",3416.78402453909,0.177568892810024,0.0949987067368162,0.0481723263039888,0.15365597465167
"ENSG00000150594",670.185434903135,2.37854278910786,1.49508339182287,0.00047159168074659,0.00446027947610815
"ENSG00000150625",12.5797686476565,-0.0446045793871854,0.279460053407424,0.640630274034617,0.797234386995685
"ENSG00000150627",50.6611410781646,-0.721571711262758,0.279237115964405,0.00108406058150168,0.00865546643252363
"ENSG00000150628",16.7927065682197,0.328953674688898,0.451858461874867,0.0521773436263644,0.162058575467739
"ENSG00000150630",340.348049530018,0.878573432166092,0.254858799310682,5.62677166928992e-05,0.000761617051497234
"ENSG00000150636",125.898933096284,-0.0775943196573737,0.18923106842175,0.593915616405293,0.766226095513303
"ENSG00000150637",6.96487580405958,-0.0464479778314029,0.286672296512474,0.539268531702688,NA
"ENSG00000150656",6.99088305544069,0.0475378014687359,0.281146332769557,0.601570407680785,NA
"ENSG00000150667",85.1939218122542,0.449498122158266,0.297367068688226,0.0249801184060324,0.0954716379583549
"ENSG00000150672",294.496851442671,0.549316155724391,0.32986017744047,0.0102671849754652,0.0491442360201436
"ENSG00000150676",111.911439301629,0.545750357349084,0.554691316905274,0.0226796248807254,0.0890035278884025
"ENSG00000150687",95.3509147730388,-0.215442658754323,0.280376715589125,0.191849319885522,0.388511105290768
"ENSG00000150712",1737.04951596227,0.0547344657792301,0.0735372383001733,0.440827075209898,0.647825650980916
"ENSG00000150722",19.9248874099583,-0.0245967220746899,0.256333363286766,0.844463695774148,0.926482738867997
"ENSG00000150750",1.10658568894473,-0.00923182116098623,0.293057998434169,0.833755251273067,NA
"ENSG00000150753",9698.47795055315,-0.143487870075712,0.0756051734468185,0.0492250537141343,0.155865290702
"ENSG00000150756",333.433858119157,-0.0401324065871734,0.112101200910837,0.702369384010957,0.838851869691142
"ENSG00000150760",897.942445304784,0.163155950586341,0.13114062512779,0.16385987057135,0.351610980883235
"ENSG00000150764",267.92414204924,-0.121294396532516,0.159934649931854,0.36730793137676,0.582198095514516
"ENSG00000150768",1860.43394401583,-0.0154470865176524,0.104643452734275,0.874381455978744,0.940937124593047
"ENSG00000150773",62.9537829349552,-0.0070583715071748,0.180775118529906,0.961793209967408,0.984736842656112
"ENSG00000150776",1583.9070709609,-0.111203519588755,0.105308543105483,0.259715985841399,0.469903880943775
"ENSG00000150779",636.931580821896,-0.317166036092265,0.141053314724802,0.011047204036729,0.0518920154521392
"ENSG00000150782",319.580077178331,-0.193742746739562,0.237858628723617,0.228563452183489,0.434204395482389
"ENSG00000150787",388.193649817053,-0.233629816613629,0.124758938457073,0.0380452436101839,0.130104628678027
"ENSG00000150867",398.482261122588,-0.145627090229041,0.145028493114616,0.246966497385103,0.454797767198893
"ENSG00000150873",2.24526217395504,-0.0179528385290564,0.285319776227159,0.808077242286211,NA
"ENSG00000150893",43.2782202094964,-0.528836336874262,0.514429346262913,0.0269127471629866,0.100913270209901
"ENSG00000150907",218.111867747412,-0.0272898431868494,0.139296067511903,0.824242610057279,0.914207374277902
"ENSG00000150938",1305.20534823683,0.0987364124561618,0.149818940726072,0.441039252534528,0.647975012958806
"ENSG00000150961",1515.08629656874,0.427929026289294,0.209569512821496,0.00965065107544211,0.0470033146944683
"ENSG00000150967",103.697794587017,0.0507095518260852,0.169360646541814,0.713204992409609,0.846525225529818
"ENSG00000150977",156.553103698971,0.00012844649388953,0.238786017334224,0.99685783935644,0.999215406181879
"ENSG00000150990",458.402510945768,0.0266673871106172,0.139809164492313,0.826060292460124,0.915223146137599
"ENSG00000150991",1999.4783131177,0.00615255587770471,0.134505592439766,0.958442470993183,0.98284884476059
"ENSG00000150995",785.388749026709,1.19990161137159,0.379163445872222,3.77543983609419e-05,0.000542426186620764
"ENSG00000151006",109.867414642099,1.04370650884996,0.187659014714099,2.21993266222351e-09,9.36977387557575e-08
"ENSG00000151012",1073.42215435779,-1.04051944580232,0.193174631085952,6.56956129225073e-09,2.51697090262804e-07
"ENSG00000151014",189.68685200486,0.104492277992992,0.18562192568458,0.465617994792915,0.667952464630388
"ENSG00000151023",19.3768770969011,-0.0754674234664149,0.245371386584477,0.593447418344435,0.76596207834026
"ENSG00000151025",2417.59966558721,0.146775334945567,0.24356247829233,0.333146606766344,0.548430018915565
"ENSG00000151062",13.085719878058,0.0840974190520281,0.275751198505182,0.488937031945674,0.686866368144918
"ENSG00000151065",588.424332484396,-0.192251585156345,0.119886804042417,0.0779890634728957,0.213799960556878
"ENSG00000151067",11.1538870257872,0.244120565325287,0.371520920031487,0.102411930523346,0.257572883982848
"ENSG00000151090",1124.79861042293,0.184227331618172,0.154450766507611,0.162502406285297,0.349613891018198
"ENSG00000151092",1557.70964323539,0.258516215945881,0.14803239198754,0.0433705378627004,0.142716004239442
"ENSG00000151093",458.806074891983,0.527545843276312,0.23430352584492,0.00384118258611512,0.0233268787789224
"ENSG00000151116",1467.35332764578,0.402857274494679,0.119933625609255,0.000263660712309945,0.00274509392591275
"ENSG00000151117",61.161888475694,0.0824465250846739,0.270567518682145,0.497403292282341,0.692955184179046
"ENSG00000151131",441.930474911311,-0.773536722703167,0.102057223232602,4.6672630239785e-15,4.74753994799093e-13
"ENSG00000151135",1628.64434447199,0.584683085694262,0.160389388338361,4.70404951690746e-05,0.000653778004238395
"ENSG00000151136",690.408313737783,0.102629644924472,0.209394009858883,0.492284443090331,0.689213782975899
"ENSG00000151148",1261.61810869693,-0.118794061598653,0.125014411305478,0.292290578671226,0.506461079336294
"ENSG00000151150",3406.12480830078,-0.434170606508896,0.104215271860424,8.88090753030571e-06,0.000152595593578158
"ENSG00000151151",1015.12571050843,0.763173871486647,0.331944034080031,0.00127393835916481,0.00978579580871488
"ENSG00000151164",31.5164715595057,0.0341717507324033,0.211506728368591,0.815118265107016,0.909477251094453
"ENSG00000151176",2885.35354793559,0.0707637148044556,0.115417905604407,0.498285954261351,0.693563865181508
"ENSG00000151208",2224.41735239929,0.128568173183356,0.174792067405145,0.358345083568426,0.57375825437715
"ENSG00000151224",20.2265397074589,-0.390581599298739,0.546633550896133,0.0486275291504786,0.154502335317404
"ENSG00000151229",309.490474716799,0.253056625871378,0.170790733690638,0.0739364461842754,0.206304081905486
"ENSG00000151233",999.357039682612,0.0548835818415159,0.123395297662058,0.622662092730787,0.785011059356585
"ENSG00000151239",2829.58493635632,0.606838481701366,0.125599494017315,2.41230011534718e-07,6.39008249304987e-06
"ENSG00000151240",257.406772466767,0.486802856837386,0.137377291527391,9.97182571607445e-05,0.00123548612891485
"ENSG00000151247",1995.93665128094,0.0103214815986067,0.109257057163441,0.917546466485664,0.963751077534945
"ENSG00000151276",843.310680912259,0.261884202652051,0.218719259632222,0.0994782569407226,0.252035559596759
"ENSG00000151287",137.519795790985,0.115383942616261,0.234214744353219,0.441678285744003,0.648304693014141
"ENSG00000151292",1392.86012524302,0.152426689599171,0.0942363925014116,0.0867035135298563,0.229913487910766
"ENSG00000151303",4.29654495542267,0.122200708887383,0.317447791106778,0.142550460895103,NA
"ENSG00000151304",479.076326822654,-0.183146932736043,0.127559607652987,0.110601702243374,0.27083305614338
"ENSG00000151320",129.015199743422,-0.0725352064492655,0.159860203104843,0.590488098749382,0.763595848014075
"ENSG00000151322",14.0685821932896,-0.0648981039996669,0.280859638456515,0.532068471762323,0.720617867620844
"ENSG00000151327",1671.26168498952,0.236803745019067,0.156489578939575,0.0741783373081727,0.206638928412634
"ENSG00000151332",556.612237300319,0.125526696202425,0.119636033864869,0.247314961766452,0.454967606040815
"ENSG00000151338",1073.82590756378,-0.018940165283152,0.111455564955124,0.856184073485016,0.931225265323974
"ENSG00000151348",1661.52846623372,-0.0170064350015601,0.108835032360764,0.867345760772001,0.937216478530872
"ENSG00000151353",520.95198752586,0.178743514703876,0.114745151770415,0.0888598299788826,0.233651852280004
"ENSG00000151360",0.915324370256963,0.00672196538751684,0.293073376680942,0.81909691275459,NA
"ENSG00000151364",22.1960445972851,0.248206805338476,0.368812391755112,0.10325127035601,0.258878955400871
"ENSG00000151365",16.4980804988947,0.0199244589898711,0.271522464987642,0.847104950336288,0.927382759990208
"ENSG00000151366",888.399920441196,-0.00918255762541587,0.17080461235114,0.946984281371922,0.977079631845429
"ENSG00000151388",16.7879689770165,-0.173076955743117,0.279320959920495,0.262481942381147,0.473390820350182
"ENSG00000151413",315.245588861407,-0.310645950493949,0.127110986622596,0.00693229334743583,0.0363855974871606
"ENSG00000151414",1027.23584068264,0.397442322812624,0.180173461828314,0.00792874789521103,0.0402303193983853
"ENSG00000151422",1144.79891812795,0.612374545328313,0.122392838153983,9.76277285307573e-08,2.80528038026798e-06
"ENSG00000151445",908.631027721816,-0.341898712522939,0.101854315623812,0.000342883571210721,0.00342614114573227
"ENSG00000151458",866.943733998349,0.201833429026754,0.136716717679536,0.0953053844775774,0.244593508491464
"ENSG00000151461",1697.92990028158,-0.0557940596966962,0.131989111702493,0.637789543386296,0.795632687594239
"ENSG00000151465",2761.57197282174,0.113559543892556,0.104400050861895,0.243163595139867,0.450255598184006
"ENSG00000151466",413.558577235465,-0.11146950819538,0.155198888413826,0.398771970179473,0.610751860372747
"ENSG00000151468",1.77113803245501,-0.00892397342430616,0.286629801124605,0.928678192979618,NA
"ENSG00000151470",370.127051018519,-0.0076386923213809,0.140868009828496,0.951965573088249,0.979538270707767
"ENSG00000151474",754.983942235071,-0.0326756839228406,0.229331896865654,0.819185463692293,0.91212900625888
"ENSG00000151490",2.05811030599848,0.0266015200408551,0.29211106609346,0.539959443209211,NA
"ENSG00000151491",654.117969300494,-0.146623057661022,0.101295928123776,0.12264180713733,0.289647657813077
"ENSG00000151498",620.899140927474,0.17221972720077,0.162247186412124,0.202245142908786,0.401921968089904
"ENSG00000151500",850.08654940101,-0.0906085367405443,0.152557850203936,0.484815484487408,0.683370485443901
"ENSG00000151502",1030.33286374945,0.153706136496491,0.12344963891318,0.17228618024092,0.363021655105616
"ENSG00000151503",3106.57189020396,0.262707996137431,0.122501261077186,0.0179443214654277,0.0745323143921318
"ENSG00000151532",543.046140062848,0.182313500105224,0.126077814546352,0.10696573194877,0.265023852242819
"ENSG00000151552",582.300544696688,-0.367840658803832,0.10887998192864,0.000291565811353404,0.00298972523496655
"ENSG00000151553",1011.75077995833,-0.0147865146028249,0.0943041851902442,0.862207203370886,0.934387709424237
"ENSG00000151572",3.70376690898692,0.0204771420255496,0.280340581290395,0.812520907044781,NA
"ENSG00000151575",118.901881227952,-0.128521990806869,0.191959617525224,0.38365327995595,0.596487759069457
"ENSG00000151576",1257.79796972246,-0.410308157358454,0.0999258025415561,1.37211419213325e-05,0.000223493123496869
"ENSG00000151611",380.03897312371,-0.162421110755868,0.174196375027923,0.249107138785135,0.45686848829364
"ENSG00000151612",1290.25531739833,0.49872313817818,0.0956502354478409,4.85071124432084e-08,1.49746387791295e-06
"ENSG00000151617",63.8374879775501,-0.178380808801234,0.256703284850268,0.263410975564767,0.474442929339498
"ENSG00000151623",160.725623137164,-0.0267261239846094,0.171969075699425,0.842331339086471,0.925041228738201
"ENSG00000151632",9.33199003209229,0.10063721413026,0.290257869054031,0.365239218628967,0.580320732879389
"ENSG00000151640",236.470880800994,1.97214046270988,0.226090859678531,1.23433592780895e-19,2.00890640922763e-17
"ENSG00000151651",1091.74084322436,0.690514360180979,0.1867055571983,2.6605122644137e-05,0.000400040365907112
"ENSG00000151655",3.24610924857949,-0.0889325402478042,0.302434781010275,0.253352842696269,NA
"ENSG00000151657",288.785508541072,-0.111866277540739,0.1386750593625,0.362846481937317,0.578105304877568
"ENSG00000151665",149.152508622649,0.122934979616812,0.162475915730042,0.365232237232973,0.580320732879389
